cu_id,tenure,cu_size,cu_type,rooms,baths,annual_expenses,inc_rank,race,educ,welfare,ssi,food_stamps,weight,hispanic,rooms_person,married_couple,single_dad,single_mom,college,received_food_stamps,received_welfare,received_ssi,ownes_with_mortgage,ownes_w_out_mortgage,rents,black,white,annual_exp_equiv
0529268,2,4,5,6,2,55336.900200000004,0.6321839,1,12,0,0,0,35393.945999999996,0,1.5,0,0,0,0,0,0,0,0,1,0,0,1,27668.450100000002
0529272,1,4,4,9,3,224949.0012,0.931311,1,16,0,0,0,66029.097,0,2.25,0,0,0,1,0,0,0,1,0,0,0,1,112474.5006
0529279,1,4,9,5,2,117966.40026666666,0.0769147,1,15,0,0,0,36890.774,0,1.25,0,0,0,1,0,0,0,1,0,0,0,1,58983.20013333333
0529279,1,4,9,5,2,117966.40026666666,0.0329497,1,15,0,0,0,36890.774,0,1.25,0,0,0,1,0,0,0,1,0,0,0,1,58983.20013333333
0529279,1,4,9,5,2,117966.40026666666,0.3880533,1,15,0,2398,0,36890.774,0,1.25,0,0,0,1,0,0,1,1,0,0,0,1,58983.20013333333
0529282,2,1,8,8,2,74394.99986666665,0.5363781,2,13,0,0,0,17713.995,0,8,0,0,0,0,0,0,0,0,1,0,1,0,74394.99986666665
0529282,2,1,8,8,2,74394.99986666665,0.5304983,2,13,0,0,0,17713.995,0,8,0,0,0,0,0,0,0,0,1,0,1,0,74394.99986666665
0529282,2,1,8,8,2,74394.99986666665,0.4532881,2,13,0,0,0,17713.995,0,8,0,0,0,0,0,0,0,0,1,0,1,0,74394.99986666665
0529283,1,3,4,6,1,54762.79986666667,0.5891227,1,12,0,0,0,22242.498,1,2,0,0,0,0,0,0,0,1,0,0,0,1,31617.317244597605
0529283,1,3,4,6,1,54762.79986666667,0.5898272,1,12,0,0,0,22242.498,1,2,0,0,0,0,0,0,0,1,0,0,0,1,31617.317244597605
0529283,1,3,4,6,1,54762.79986666667,0.7232241,1,12,0,0,0,22242.498,1,2,0,0,0,0,0,0,0,1,0,0,0,1,31617.317244597605
0529284,1,2,1,6,2,100018.33346666666,0.6133016,1,14,0,0,0,17764.738,0,3,1,0,0,0,0,0,0,1,0,0,0,1,70723.6418372574
0529284,1,2,1,6,2,100018.33346666666,0.6096621,1,14,0,0,0,17764.738,0,3,1,0,0,0,0,0,0,1,0,0,0,1,70723.6418372574
0529284,1,2,1,6,2,100018.33346666666,0.6526775,1,14,0,0,0,17764.738,0,3,1,0,0,0,0,0,0,1,0,0,0,1,70723.6418372574
0529285,2,1,8,8,2,19692,0.1533521,1,16,0,0,0,27042.566333333332,0,8,0,0,0,1,0,0,0,0,1,0,0,1,19692
0529285,2,1,8,8,2,19692,0.1489892,1,16,0,0,0,27042.566333333332,0,8,0,0,0,1,0,0,0,0,1,0,0,1,19692
0529285,2,1,8,8,2,19692,0.1457082,1,16,0,0,0,27042.566333333332,0,8,0,0,0,1,0,0,0,0,1,0,0,1,19692
0529289,2,2,1,5,2,32701.86666666667,0.6123127,1,13,0,0,0,16653.716333333334,0,2.5,1,0,0,0,0,0,0,0,1,0,0,1,23123.71167745832
0529289,2,2,1,5,2,32701.86666666667,0.6084794,1,13,0,0,0,16653.716333333334,0,2.5,1,0,0,0,0,0,0,0,1,0,0,1,23123.71167745832
0529289,2,2,1,5,2,32701.86666666667,0.5120086,1,13,0,0,0,16653.716333333334,0,2.5,1,0,0,0,0,0,0,0,1,0,0,1,23123.71167745832
0529290,1,6,5,10,3,259686.2004,0.668771,1,13,0,0,8400,21757.055,0,1.6666666666666667,0,0,0,0,1,0,0,1,0,0,0,1,106016.44737035615
0529291,4,3,9,5,2,63681.666933333334,0.6504143,1,12,0,0,0,47422.096,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,1,0,1,36766.627546404095
0529291,4,3,9,5,2,63681.666933333334,0.6464923,1,12,0,0,0,47422.096,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,1,0,1,36766.627546404095
0529291,4,3,9,5,2,63681.666933333334,0.728721,1,12,0,0,0,47422.096,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,1,0,1,36766.627546404095
0529293,1,2,1,8,2,96192,0.3594017,4,15,0,0,0,24476.377,0,4,1,0,0,1,0,0,0,1,0,0,0,0,68018.01549589637
0529293,1,2,1,8,2,96192,0.330418,4,15,0,0,0,24476.377,0,4,1,0,0,1,0,0,0,1,0,0,0,0,68018.01549589637
0529294,1,5,3,7,2,189934.0004,0.9524541,4,16,0,0,0,14164.731,0,1.4,0,0,0,1,0,0,0,1,0,0,0,0,84941.06722657444
0529295,1,1,8,7,2,73816,0.585188,1,16,0,0,0,23106.7075,1,7,0,0,0,1,0,0,0,1,0,0,0,1,73816
0529295,1,1,8,7,2,73816,0.695456,1,16,0,0,0,23106.7075,1,7,0,0,0,1,0,0,0,1,0,0,0,1,73816
0529298,2,1,8,5,2,42096,0.3085321,1,15,0,0,0,26299.102,0,5,0,0,0,1,0,0,0,0,1,0,0,1,42096
0529298,2,1,8,5,2,42096,0.3024543,1,15,0,0,0,26299.102,0,5,0,0,0,1,0,0,0,0,1,0,0,1,42096
0529299,4,1,8,4,1,69194.1332,0.0773383,1,15,0,0,0,28780.345999999998,0,4,0,0,0,1,0,0,0,0,0,1,0,1,69194.1332
0529299,4,1,8,4,1,69194.1332,0.0016198,1,15,0,0,0,28780.345999999998,0,4,0,0,0,1,0,0,0,0,0,1,0,1,69194.1332
0529299,4,1,8,4,1,69194.1332,0.005511,1,12,0,0,0,28780.345999999998,0,4,0,0,0,0,0,0,0,0,0,1,0,1,69194.1332
0529301,1,5,3,8,3,156716.6665333333,0.9499281,1,15,0,0,0,25396.845666666668,0,1.6,0,0,0,1,0,0,0,1,0,0,0,1,70085.82391513992
0529301,1,5,3,8,3,156716.6665333333,0.9489249,1,15,0,0,0,25396.845666666668,0,1.6,0,0,0,1,0,0,0,1,0,0,0,1,70085.82391513992
0529301,1,5,3,8,3,156716.6665333333,0.9440633,1,15,0,0,0,25396.845666666668,0,1.6,0,0,0,1,0,0,0,1,0,0,0,1,70085.82391513992
0529307,1,3,4,7,2,48353.66679999999,0.7574677,5,13,0,0,0,23753.916666666668,0,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,0,27917.002543285467
0529307,1,3,4,7,2,48353.66679999999,0.75429,5,13,0,0,0,23753.916666666668,0,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,0,27917.002543285467
0529307,1,3,4,7,2,48353.66679999999,0.8027567,5,13,0,0,0,23753.916666666668,0,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,0,27917.002543285467
0529308,4,1,8,3,2,50449.0004,0.5270877,1,15,0,0,0,24612.949,1,3,0,0,0,1,0,0,0,0,0,1,0,1,50449.0004
0529309,4,2,1,5,1,75528.4,0.3647684,2,11,0,0,0,19657.262499999997,0,2.5,1,0,0,0,0,0,0,0,0,1,1,0,53406.64381217003
0529309,4,2,1,5,1,75528.4,0.3566151,2,11,0,0,0,19657.262499999997,0,2.5,1,0,0,0,0,0,0,0,0,1,1,0,53406.64381217003
0529310,2,1,8,3,2,74268,0.3735698,6,14,0,0,0,6955.328,0,3,0,0,0,0,0,0,0,0,1,0,0,0,74268
0529318,4,1,8,8,1,12726.999866666665,0.2971135,1,13,0,0,600,33734.640666666666,0,8,0,0,0,0,1,0,0,0,0,1,0,1,12726.999866666665
0529318,4,1,8,8,1,12726.999866666665,0.2926729,1,13,0,0,600,33734.640666666666,0,8,0,0,0,0,1,0,0,0,0,1,0,1,12726.999866666665
0529318,4,1,8,8,1,12726.999866666665,0.1266837,1,13,0,0,0,33734.640666666666,0,8,0,0,0,0,0,0,0,0,0,1,0,1,12726.999866666665
0529322,1,4,5,8,2,44695.1996,0.3071145,1,00,0,0,0,28267.868000000002,1,2,0,0,0,0,0,0,0,1,0,0,0,1,22347.5998
0529322,1,4,5,8,2,44695.1996,0.3029654,1,00,0,0,0,28267.868000000002,1,2,0,0,0,0,0,0,0,1,0,0,0,1,22347.5998
0529325,4,1,8,1,1,68800,0.0675812,1,11,0,0,0,12367.597333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,1,68800
0529325,4,1,8,1,1,68800,0.0706115,1,11,0,0,0,12367.597333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,1,68800
0529325,4,1,8,1,1,68800,0.483259,1,11,0,0,0,12367.597333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,1,68800
0529327,2,3,5,6,2,116078.4998,0.9686902,1,16,0,0,0,12153.993,0,2,0,0,0,1,0,0,0,0,1,0,0,1,67017.95310665792
0529327,2,3,5,6,2,116078.4998,0.1033533,1,16,0,0,0,12153.993,0,2,0,0,0,1,0,0,0,0,1,0,0,1,67017.95310665792
0529328,4,3,9,3,1,36855.0004,0.416962,1,13,0,0,0,32088.619,1,1,0,0,0,0,0,0,0,0,0,1,0,1,21278.244401923766
0529331,1,1,8,5,1,58395.9996,0.6693935,1,15,0,0,0,30425.729,0,5,0,0,0,1,0,0,0,1,0,0,0,1,58395.9996
0529332,1,3,3,7,2,82012.372,0.0235557,1,13,0,0,0,39401.1455,0,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,1,47349.86505107973
0529332,1,3,3,7,2,82012.372,0.141823,1,13,0,0,0,39401.1455,0,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,1,47349.86505107973
0529334,4,1,8,4,2,32034.7,0.3623632,4,11,0,0,0,2682.8,0,4,0,0,0,0,0,0,0,0,0,1,0,0,32034.7
0529334,4,1,8,4,2,32034.7,0.2481927,4,11,0,0,0,2682.8,0,4,0,0,0,0,0,0,0,0,0,1,0,0,32034.7
0529337,1,3,9,5,1,61693.666933333334,0.7656195,1,13,0,0,0,41619.35,0,1.6666666666666667,0,0,0,0,0,0,0,1,0,0,0,1,35618.85521125512
0529337,1,3,9,5,1,61693.666933333334,0.7615686,1,12,0,0,0,41619.35,0,1.6666666666666667,0,0,0,0,0,0,0,1,0,0,0,1,35618.85521125512
0529337,1,3,9,5,1,61693.666933333334,0.7626247,1,12,0,0,0,41619.35,0,1.6666666666666667,0,0,0,0,0,0,0,1,0,0,0,1,35618.85521125512
0529342,1,2,1,7,1,43005.00013333333,0.5380179,1,14,0,0,0,17095.242,0,3.5,1,0,0,0,0,0,0,1,0,0,0,1,30409.127219208374
0529342,1,2,1,7,1,43005.00013333333,0.5361426,1,14,0,0,0,17095.242,0,3.5,1,0,0,0,0,0,0,1,0,0,0,1,30409.127219208374
0529342,1,2,1,7,1,43005.00013333333,0.5597724,1,14,0,0,0,17095.242,0,3.5,1,0,0,0,0,0,0,1,0,0,0,1,30409.127219208374
0529343,2,4,9,6,2,91391.51453333332,0.6267015,1,12,0,0,0,3688.4736666666668,0,1.5,0,0,0,0,0,0,0,0,1,0,0,1,45695.75726666666
0529343,2,4,9,6,2,91391.51453333332,0.6223645,1,12,0,0,0,3688.4736666666668,0,1.5,0,0,0,0,0,0,0,0,1,0,0,1,45695.75726666666
0529343,2,4,9,6,2,91391.51453333332,0.7959813,1,12,0,0,0,3688.4736666666668,0,1.5,0,0,0,0,0,0,0,0,1,0,0,1,45695.75726666666
0529350,2,2,1,9,2,59566,0.2471533,1,13,0,0,0,29108.4265,0,4.5,1,0,0,0,0,0,0,0,1,0,0,1,42119.52252815789
0529350,2,2,1,9,2,59566,0.2445143,1,13,0,0,0,29108.4265,0,4.5,1,0,0,0,0,0,0,0,1,0,0,1,42119.52252815789
0529351,4,2,1,2,1,77188,0.0901749,1,11,0,914,0,30916.736,0,1,1,0,0,0,0,0,1,0,0,1,0,1,54580.15822622723
0529352,1,3,4,7,2,150425.44773333333,0.8890524,1,13,0,0,0,39800.78966666667,0,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,1,86848.17274180999
0529352,1,3,4,7,2,150425.44773333333,0.8964299,1,13,0,0,0,39800.78966666667,0,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,1,86848.17274180999
0529352,1,3,4,7,2,150425.44773333333,0.9084989,1,13,0,0,0,39800.78966666667,0,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,1,86848.17274180999
0529353,2,3,6,8,2,45963.0668,0.0787236,4,15,0,0,0,36030.718,0,2.6666666666666665,0,1,0,1,0,0,0,0,1,0,0,0,26536.788989760753
0529353,2,3,6,8,2,45963.0668,0.060304,4,15,0,0,0,36030.718,0,2.6666666666666665,0,1,0,1,0,0,0,0,1,0,0,0,26536.788989760753
0529353,2,3,6,8,2,45963.0668,0.0449778,4,15,0,0,0,36030.718,0,2.6666666666666665,0,1,0,1,0,0,0,0,1,0,0,0,26536.788989760753
0529355,6,2,1,NA,NA,73526.4,0.1742997,1,16,0,0,0,23047.192333333332,0,1,1,0,0,1,0,0,0,0,0,0,0,1,51991.01603623456
0529355,6,2,1,NA,NA,73526.4,0.1707166,1,16,0,0,0,23047.192333333332,0,1,1,0,0,1,0,0,0,0,0,0,0,1,51991.01603623456
0529355,6,2,1,NA,NA,73526.4,0.3227777,1,16,0,0,0,23047.192333333332,0,1,1,0,0,1,0,0,0,0,0,0,0,1,51991.01603623456
0529357,2,1,8,5,1,34452,0.2037203,1,12,0,0,0,29949.931,0,5,0,0,0,0,0,0,0,0,1,0,0,1,34452
0529357,2,1,8,5,1,34452,0.3421167,1,12,0,0,0,29949.931,0,5,0,0,0,0,0,0,0,0,1,0,0,1,34452
0529359,4,6,9,4,2,44101.7996,0.1326554,1,12,0,0,6192,23225.328,1,0.6666666666666666,0,0,0,0,1,0,0,0,0,1,0,1,18004.48429307988
0529360,2,2,1,9,3,77546.0998,0.0914698,1,15,0,0,0,37151.494,0,4.5,1,0,0,1,0,0,0,0,1,0,0,1,54833.37302314877
0529360,2,2,1,9,3,77546.0998,0.6200505,1,15,0,0,0,37151.494,0,4.5,1,0,0,1,0,0,0,0,1,0,0,1,54833.37302314877
0529363,1,2,9,6,2,50535.20026666667,0.5941216,1,12,0,0,0,33060.21833333333,0,3,0,0,0,0,0,0,0,1,0,0,0,1,35733.782797180225
0529363,1,2,9,6,2,50535.20026666667,0.5848892,1,12,0,0,0,33060.21833333333,0,3,0,0,0,0,0,0,0,1,0,0,0,1,35733.782797180225
0529363,1,2,9,6,2,50535.20026666667,0.5794581,1,12,0,0,0,33060.21833333333,0,3,0,0,0,0,0,0,0,1,0,0,0,1,35733.782797180225
0529364,1,4,5,8,2,63660.066666666666,0.1275482,1,12,0,0,0,26031.623666666666,0,2,0,0,0,0,0,0,0,1,0,0,0,1,31830.033333333333
0529364,1,4,5,8,2,63660.066666666666,0.1258637,1,12,0,0,0,26031.623666666666,0,2,0,0,0,0,0,0,0,1,0,0,0,1,31830.033333333333
0529364,1,4,5,8,2,63660.066666666666,0.1192018,1,12,0,0,0,26031.623666666666,0,2,0,0,0,0,0,0,0,1,0,0,0,1,31830.033333333333
0529367,1,2,9,6,2,123418.20039999999,0.7708111,1,15,0,0,0,30263.953666666665,0,3,0,0,0,1,0,0,0,1,0,0,0,1,87269.84642468026
0529367,1,2,9,6,2,123418.20039999999,0.76619,1,15,0,0,0,30263.953666666665,0,3,0,0,0,1,0,0,0,1,0,0,0,1,87269.84642468026
0529367,1,2,9,6,2,123418.20039999999,0.7939991,1,15,0,0,0,30263.953666666665,0,3,0,0,0,1,0,0,0,1,0,0,0,1,87269.84642468026
0529368,1,3,9,7,2,116182.6664,0.700609,6,11,0,0,0,39119.19066666666,0,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,0,67078.0937212085
0529368,1,3,9,7,2,116182.6664,0.6988412,6,11,0,0,0,39119.19066666666,0,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,0,67078.0937212085
0529368,1,3,9,7,2,116182.6664,0.7816107,6,11,0,0,0,39119.19066666666,0,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,0,67078.0937212085
0529369,1,2,1,6,1,93600.46666666667,0.7782946,1,15,0,0,0,24216.656333333332,0,3,1,0,0,1,0,0,0,1,0,0,0,1,66185.5247022254
0529369,1,2,1,6,1,93600.46666666667,0.7728412,1,15,0,0,0,24216.656333333332,0,3,1,0,0,1,0,0,0,1,0,0,0,1,66185.5247022254
0529369,1,2,1,6,1,93600.46666666667,0.7707795,1,15,0,0,0,24216.656333333332,0,3,1,0,0,1,0,0,0,1,0,0,0,1,66185.5247022254
0529377,1,1,8,8,2,53802.00066666667,0.6437548,1,14,0,0,0,24883.163666666667,0,8,0,0,0,0,0,0,0,1,0,0,0,1,53802.00066666667
0529377,1,1,8,8,2,53802.00066666667,0.6406436,1,14,0,0,0,24883.163666666667,0,8,0,0,0,0,0,0,0,1,0,0,0,1,53802.00066666667
0529377,1,1,8,8,2,53802.00066666667,0.702457,1,14,0,0,0,24883.163666666667,0,8,0,0,0,0,0,0,0,1,0,0,0,1,53802.00066666667
0529378,2,2,1,7,3,114772,0.4502263,1,13,0,0,0,24628.0155,0,3.5,1,0,0,0,0,0,0,0,1,0,0,1,81156.05949034242
0529378,2,2,1,7,3,114772,0.8634857,1,13,0,0,0,24628.0155,0,3.5,1,0,0,0,0,0,0,0,1,0,0,1,81156.05949034242
0529380,4,2,1,8,1,36908,0.2960384,2,00,0,300,2400,29781.702,0,4,1,0,0,0,1,0,1,0,0,1,1,0,26097.897080033094
0529382,4,5,9,4,1,59583.6004,0.6339458,1,14,0,24000,0,9402.756,0,0.8,0,0,0,0,0,0,1,0,0,1,0,1,26646.596167716732
0529384,4,4,5,5,1,84305.46653333333,0.6473664,1,12,0,0,0,39389.92133333333,0,1.25,0,0,0,0,0,0,0,0,0,1,0,1,42152.73326666666
0529384,4,4,5,5,1,84305.46653333333,0.7120043,1,12,0,0,0,39389.92133333333,0,1.25,0,0,0,0,0,0,0,0,0,1,0,1,42152.73326666666
0529384,4,4,5,5,1,84305.46653333333,0.5859674,1,12,0,0,0,39389.92133333333,0,1.25,0,0,0,0,0,0,0,0,0,1,0,1,42152.73326666666
0529385,4,2,1,4,1,145906.9996,0.5105483,1,13,0,0,0,31332.322,0,2,1,0,0,0,0,0,0,0,0,1,0,1,103171.82883974288
0529387,2,2,1,9,2,76698.93333333332,0.9492962,1,15,0,0,0,27217.441666666666,0,4.5,1,0,0,1,0,0,0,0,1,0,0,1,54234.33586977491
0529387,2,2,1,9,2,76698.93333333332,0.9527478,1,15,0,0,0,27217.441666666666,0,4.5,1,0,0,1,0,0,0,0,1,0,0,1,54234.33586977491
0529387,2,2,1,9,2,76698.93333333332,0.9473561,1,15,0,0,0,27217.441666666666,0,4.5,1,0,0,1,0,0,0,0,1,0,0,1,54234.33586977491
0529389,2,2,1,2,1,65614.1002,0.5301545,1,13,0,0,0,2801.093,0,1,1,0,0,0,0,0,0,0,1,0,0,1,46396.175192873605
0529389,2,2,1,2,1,65614.1002,0.7572679,1,13,0,0,0,2801.093,0,1,1,0,0,0,0,0,0,0,1,0,0,1,46396.175192873605
0529392,1,3,3,7,4,161140.0324,0.8141373,1,16,0,0,0,32124.945,0,2.3333333333333335,0,0,0,1,0,0,0,1,0,0,0,1,93034.24108336502
0529395,1,2,9,7,1,151924.53346666665,0.96515,1,15,0,0,0,33689.07466666667,0,3.5,0,0,0,1,0,0,0,1,0,0,0,1,107426.86784288257
0529395,1,2,9,7,1,151924.53346666665,0.9659806,1,15,0,0,0,33689.07466666667,0,3.5,0,0,0,1,0,0,0,1,0,0,0,1,107426.86784288257
0529395,1,2,9,7,1,151924.53346666665,0.9342028,1,15,0,0,0,33689.07466666667,0,3.5,0,0,0,1,0,0,0,1,0,0,0,1,107426.86784288257
0529398,4,4,7,3,1,38036.0004,0.4623464,2,13,0,0,7260,38791.869,0,0.75,0,0,1,0,1,0,0,0,0,1,1,0,19018.0002
0529400,4,1,8,5,2,43461.0004,0.6921523,1,15,0,0,0,19733.359,0,5,0,0,0,1,0,0,0,0,0,1,0,1,43461.0004
0529402,4,1,8,6,1,43748.666666666664,0.7472912,1,13,0,0,0,11878.593333333334,0,6,0,0,0,0,0,0,0,0,0,1,0,1,43748.666666666664
0529402,4,1,8,6,1,43748.666666666664,0.7445395,1,13,0,0,0,11878.593333333334,0,6,0,0,0,0,0,0,0,0,0,1,0,1,43748.666666666664
0529402,4,1,8,6,1,43748.666666666664,0.5015622,1,13,0,0,0,11878.593333333334,0,6,0,0,0,0,0,0,0,0,0,1,0,1,43748.666666666664
0529407,1,5,5,10,4,182628.07140000002,0.8896574,1,12,0,0,0,11985.998,0,2,0,0,0,0,0,0,0,1,0,0,0,1,81673.75645001704
0529407,1,5,5,10,4,182628.07140000002,0.9971566,1,12,0,0,0,11985.998,0,2,0,0,0,0,0,0,0,1,0,0,0,1,81673.75645001704
0529408,1,3,4,6,3,180852.7916,0.7942471,2,15,0,0,0,56159.609333333334,0,2,0,0,0,1,0,0,0,1,0,0,1,0,104415.40791395529
0529408,1,3,4,6,3,180852.7916,0.7893,2,15,0,0,0,56159.609333333334,0,2,0,0,0,1,0,0,0,1,0,0,1,0,104415.40791395529
0529408,1,3,4,6,3,180852.7916,0.4761331,2,15,0,0,0,56159.609333333334,0,2,0,0,0,1,0,0,0,1,0,0,1,0,104415.40791395529
0529411,4,2,1,5,1,33320,0.2734225,2,11,0,0,2640,18048.721,0,2.5,1,0,0,0,1,0,0,0,0,1,1,0,23560.797949135762
